date,hour,day_of_week,area,status,latitude,longitude,data_source,road_corridor,dpwh_location,total_volume,dpwh_direction,dpwh_day_of_week,is_peak_am_time,is_peak_pm_time,has_disruption,disruption_id,disruption_type,disruption_area,disruption_description,disruption_start,disruption_end,has_real_status,has_imputed_status,has_volume_data,data_completeness_score
2024-11-01,8,Friday,Bucal,light,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,1,0,0,2
2024-11-01,8,Friday,Bucal,light,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,1,0,0,2
2024-11-01,8,Friday,Parian,light,14.1856736,121.1367344,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-11-01,8,Friday,Parian,light,14.1856736,121.1367344,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-11-01,8,Friday,Turbina,light,14.2137169,121.1510244,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-11-01,8,Friday,Turbina,light,14.2137169,121.1510244,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-11-01,9,Friday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-01,9,Friday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-01,9,Friday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-01,10,Friday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-01,10,Friday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-01,10,Friday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-01,11,Friday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-01,11,Friday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-01,11,Friday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-01,12,Friday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-01,12,Friday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-01,12,Friday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-01,13,Friday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-01,13,Friday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-01,13,Friday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-01,14,Friday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-01,14,Friday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-01,14,Friday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-01,15,Friday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-01,15,Friday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-01,15,Friday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-01,16,Friday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-01,16,Friday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-01,16,Friday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-01,17,Friday,Bucal,light,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,1,0,0,2
2024-11-01,17,Friday,Parian,light,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-11-01,17,Friday,Turbina,light,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-11-01,18,Friday,Bucal,light,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,1,0,0,2
2024-11-01,18,Friday,Parian,light,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-11-01,18,Friday,Turbina,light,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-11-01,19,Friday,Bucal,light,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,1,0,0,2
2024-11-01,19,Friday,Parian,light,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-11-01,19,Friday,Turbina,light,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-11-01,20,Friday,Bucal,light,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,1,0,0,2
2024-11-01,20,Friday,Parian,light,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-11-01,20,Friday,Turbina,light,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-11-01,21,Friday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-01,21,Friday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-01,21,Friday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-02,6,Saturday,Bucal,light,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,1,0,0,2
2024-11-02,6,Saturday,Bucal,light,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,1,0,0,2
2024-11-02,6,Saturday,Parian,light,14.1856736,121.1367344,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-11-02,6,Saturday,Parian,light,14.1856736,121.1367344,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-11-02,6,Saturday,Turbina,light,14.2137169,121.1510244,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-11-02,6,Saturday,Turbina,light,14.2137169,121.1510244,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-11-02,7,Saturday,Bucal,light,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,1,0,0,2
2024-11-02,7,Saturday,Bucal,light,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,1,0,0,2
2024-11-02,7,Saturday,Parian,light,14.1856736,121.1367344,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-11-02,7,Saturday,Parian,light,14.1856736,121.1367344,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-11-02,7,Saturday,Turbina,light,14.2137169,121.1510244,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-11-02,7,Saturday,Turbina,light,14.2137169,121.1510244,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-11-02,8,Saturday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-02,8,Saturday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-02,8,Saturday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-02,9,Saturday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-02,9,Saturday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-02,9,Saturday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-02,10,Saturday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-02,10,Saturday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-02,10,Saturday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-02,11,Saturday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-02,11,Saturday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-02,11,Saturday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-02,12,Saturday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-02,12,Saturday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-02,12,Saturday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-02,13,Saturday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-02,13,Saturday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-02,13,Saturday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-02,14,Saturday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-02,14,Saturday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-02,14,Saturday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-02,15,Saturday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-02,15,Saturday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-02,15,Saturday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-02,16,Saturday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-02,16,Saturday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-02,16,Saturday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-02,17,Saturday,Bucal,light,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,1,0,0,2
2024-11-02,17,Saturday,Parian,light,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-11-02,17,Saturday,Turbina,light,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-11-02,18,Saturday,Bucal,moderate,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,1,0,0,2
2024-11-02,18,Saturday,Parian,light,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-11-02,18,Saturday,Turbina,light,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-11-02,19,Saturday,Bucal,moderate,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,1,0,0,2
2024-11-02,19,Saturday,Parian,light,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-11-02,19,Saturday,Turbina,light,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-11-02,20,Saturday,Bucal,light,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,1,0,0,2
2024-11-02,20,Saturday,Parian,light,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-11-02,20,Saturday,Turbina,light,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-11-02,21,Saturday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-02,21,Saturday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-02,21,Saturday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,6,Sunday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-03,6,Sunday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,6,Sunday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,7,Sunday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-03,7,Sunday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,7,Sunday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,8,Sunday,Bucal,light,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,1,0,0,2
2024-11-03,8,Sunday,Parian,light,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-11-03,8,Sunday,Turbina,light,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-11-03,9,Sunday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-03,9,Sunday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,9,Sunday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,10,Sunday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-03,10,Sunday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,10,Sunday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,11,Sunday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-03,11,Sunday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,11,Sunday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,12,Sunday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-03,12,Sunday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,12,Sunday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,13,Sunday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-03,13,Sunday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,13,Sunday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,14,Sunday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-03,14,Sunday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,14,Sunday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,15,Sunday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-03,15,Sunday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,15,Sunday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,16,Sunday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-03,16,Sunday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,16,Sunday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,17,Sunday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-03,17,Sunday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,17,Sunday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,18,Sunday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-03,18,Sunday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,18,Sunday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,19,Sunday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-03,19,Sunday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,19,Sunday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,20,Sunday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-03,20,Sunday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,20,Sunday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,21,Sunday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-03,21,Sunday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-03,21,Sunday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-04,6,Monday,Bucal,moderate,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,1,0,0,2
2024-11-04,6,Monday,Parian,light,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-11-04,6,Monday,Turbina,light,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-11-04,7,Monday,Bucal,moderate,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,1,0,0,2
2024-11-04,7,Monday,Parian,light,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-11-04,7,Monday,Turbina,light,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-11-04,8,Monday,Bucal,moderate,14.1894221,121.1691458,Real,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,1,0,0,2
2024-11-04,8,Monday,Parian,moderate,14.2137169,121.1510244,Real,Maharlika_Parian,,,,,,,0,,,,,,,1,0,0,1
2024-11-04,8,Monday,Turbina,moderate,14.1856736,121.1367344,Real,Maharlika_Turbina,,,,,,,0,,,,,,,1,0,0,1
2024-11-04,9,Monday,Bucal,heavy,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-04,9,Monday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-04,9,Monday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-04,10,Monday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-04,10,Monday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-04,10,Monday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-04,11,Monday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-04,11,Monday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-04,11,Monday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-04,12,Monday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-04,12,Monday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
2024-11-04,12,Monday,Turbina,light,14.1856736,121.1367344,Imputed,Maharlika_Turbina,,,,,,,0,,,,,,,0,1,0,0
2024-11-04,13,Monday,Bucal,moderate,14.1894221,121.1691458,Imputed,Calamba_Pagsanjan,,,,,,,1,103.0,roadwork,Bucal,Preventive Maintenance,2024-07-04,2025-01-29,0,1,0,1
2024-11-04,13,Monday,Parian,light,14.2137169,121.1510244,Imputed,Maharlika_Parian,,,,,,,0,,,,,,,0,1,0,0
